shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1310153,33.788661,-118.152303,190013,4.805
1310153,33.788532,-118.152354,190014,4.814
1310153,33.788481,-118.152370,190015,4.818
1310153,33.788436,-118.152379,190016,4.821
1310153,33.788397,-118.152386,190017,4.824
1310153,33.788348,-118.152396,190018,4.827
1310153,33.788284,-118.152406,190019,4.832
1310153,33.788254,-118.152408,190020,4.834
1310153,33.788191,-118.152407,190021,4.838
1310153,33.788153,-118.152407,190022,4.841
1310153,33.788073,-118.152407,190023,4.846
1310153,33.787886,-118.152409,190024,4.859
1310153,33.787766,-118.152410,190025,4.867
1310153,33.787580,-118.152412,190026,4.880
1310153,33.787377,-118.152410,190027,4.894
1310153,33.787166,-118.152408,190028,4.909
1310153,33.786875,-118.152410,190029,4.929
1310153,33.786669,-118.152411,190030,4.943
1310153,33.786467,-118.152411,190031,4.957
1310153,33.785994,-118.152413,190032,4.990
1310153,33.785759,-118.152413,190033,5.006
1310153,33.785596,-118.152413,190034,5.017
1310153,33.785596,-118.152413,200001,5.017
1310153,33.785584,-118.152413,200002,5.018
1310153,33.784540,-118.152412,200003,5.090
1310153,33.784372,-118.152414,200004,5.101
1310153,33.784196,-118.152411,200005,5.113
1310153,33.783797,-118.152407,200006,5.141
1310153,33.783298,-118.152412,200007,5.175
1310153,33.783298,-118.152412,210001,5.175
1310153,33.783123,-118.152414,210002,5.187
1310153,33.783008,-118.152416,210003,5.195
1310153,33.782872,-118.152414,210004,5.205
1310153,33.782594,-118.152412,210005,5.224
1310153,33.782322,-118.152417,210006,5.243
1310153,33.782211,-118.152420,210007,5.250
1310153,33.782006,-118.152421,210008,5.264
1310153,33.781720,-118.152419,210009,5.284
1310153,33.781625,-118.152419,210010,5.291
1310153,33.781573,-118.152418,210011,5.294
1310153,33.781493,-118.152417,210012,5.300
1310153,33.781448,-118.152418,210013,5.303
1310153,33.781278,-118.152417,210014,5.315
1310153,33.781275,-118.152417,210015,5.315
1310153,33.781275,-118.152417,220001,5.315
1310153,33.781216,-118.152416,220002,5.319
1310153,33.781041,-118.152415,220003,5.331
1310153,33.780776,-118.152414,220004,5.349
1310153,33.780563,-118.152416,220005,5.364
1310153,33.779271,-118.152424,220006,5.453
1310153,33.779271,-118.152424,230001,5.453
1310153,33.779165,-118.152425,230002,5.460
1310153,33.778961,-118.152416,230003,5.474
1310153,33.778778,-118.152417,230004,5.487
1310153,33.778687,-118.152417,230005,5.493
1310153,33.777384,-118.152417,230006,5.583
1310153,33.777150,-118.152417,230007,5.599
1310153,33.777065,-118.152416,230008,5.605
1310153,33.777065,-118.152416,240001,5.605
1310153,33.776943,-118.152415,240002,5.613
1310153,33.775966,-118.152406,240003,5.681
1310153,33.775741,-118.152407,240004,5.696
1310153,33.775609,-118.152411,240005,5.705
1310153,33.775333,-118.152419,240006,5.724
1310153,33.775092,-118.152419,240007,5.741
1310153,33.774968,-118.152420,240008,5.749
1310153,33.774910,-118.152420,240009,5.753
1310153,33.774910,-118.152420,250001,5.753
1310153,33.774783,-118.152420,250002,5.762
1310153,33.774270,-118.152419,250003,5.798
1310153,33.774011,-118.152418,250004,5.815
1310153,33.773819,-118.152417,250005,5.829
1310153,33.773726,-118.152416,250006,5.835
1310153,33.773523,-118.152415,250007,5.849
1310153,33.773322,-118.152415,250008,5.863
1310153,33.771898,-118.152419,250009,5.961
1310153,33.771702,-118.152419,250010,5.975
1310153,33.771539,-118.152419,250011,5.986
1310153,33.771539,-118.152419,260001,5.986
1310153,33.771481,-118.152419,260002,5.990
1310153,33.770071,-118.152416,260003,6.087
1310153,33.769890,-118.152416,260004,6.099
1310153,33.769708,-118.152417,260005,6.112
1310153,33.768753,-118.152420,260006,6.178
1310153,33.768353,-118.152424,260007,6.205
1310153,33.768353,-118.152424,270001,6.205
1310153,33.768305,-118.152425,270002,6.209
1310153,33.768071,-118.152427,270003,6.225
1310153,33.767836,-118.152426,270004,6.241
1310153,33.766906,-118.152424,270005,6.305
1310153,33.766463,-118.152424,270006,6.336
1310153,33.766262,-118.152424,270007,6.350
1310153,33.766033,-118.152423,270008,6.365
1310153,33.764965,-118.152421,270009,6.439
1310153,33.764741,-118.152421,270010,6.454
1310153,33.764741,-118.152421,280001,6.454
1310153,33.764705,-118.152421,280002,6.457
1310153,33.764437,-118.152423,280003,6.475
1310153,33.764163,-118.152424,280004,6.494
1310153,33.763701,-118.152425,280005,6.526
1310153,33.763569,-118.152421,280006,6.535
1310153,33.763493,-118.152413,280007,6.540
1310153,33.763433,-118.152392,280008,6.545
1310153,33.763366,-118.152363,280009,6.550
1310153,33.763226,-118.152293,280010,6.560
1310153,33.763133,-118.152247,280011,6.567
1310153,33.763046,-118.152210,280012,6.573
1310153,33.763020,-118.152199,280013,6.575
1310153,33.762926,-118.152161,280014,6.582
1310153,33.762865,-118.152139,280015,6.587
1310153,33.762804,-118.152137,280016,6.591
1310153,33.762733,-118.152144,280017,6.596
1310153,33.762675,-118.152156,280018,6.600
1310153,33.762539,-118.152196,280019,6.609
1310153,33.762288,-118.152270,280020,6.627
1310153,33.762083,-118.152334,280021,6.642
1310153,33.761681,-118.152458,280022,6.670
1310153,33.761247,-118.152586,280023,6.701
1310153,33.760997,-118.152668,280024,6.719
1310153,33.760987,-118.152567,280025,6.725
1310153,33.760982,-118.152517,280026,6.728
1310153,33.760977,-118.152428,280027,6.733
1310153,33.760975,-118.152387,280028,6.735
1310153,33.760975,-118.152387,290001,6.735
1310153,33.760948,-118.151955,290002,6.760
1310153,33.760941,-118.151774,290003,6.771
1310153,33.760938,-118.151630,290004,6.779
1310153,33.760934,-118.151530,290005,6.785
1310153,33.760929,-118.151393,290006,6.793
1310153,33.760919,-118.151239,290007,6.801
1310153,33.760906,-118.151073,290008,6.811
1310153,33.760904,-118.151055,290009,6.812
1310153,33.760884,-118.150855,290010,6.824
1310153,33.760857,-118.150679,290011,6.834
1310153,33.760815,-118.150451,290012,6.847
1310153,33.760774,-118.150240,290013,6.860
1310153,33.760733,-118.150024,290014,6.873
1310153,33.760698,-118.149843,290015,6.883
1310153,33.760661,-118.149633,290016,6.896
1310153,33.760647,-118.149553,290017,6.900
1310153,33.760610,-118.149359,290018,6.912
1310153,33.760525,-118.149249,290019,6.920
1310153,33.760503,-118.149147,290020,6.927
1310153,33.760482,-118.149018,290021,6.934
1310153,33.760464,-118.148924,290022,6.940
1310153,33.760464,-118.148924,300001,6.940
1310153,33.760423,-118.148705,300002,6.953
1310153,33.760369,-118.148422,300003,6.969
1310153,33.760328,-118.148108,300004,6.988
1310153,33.760309,-118.147909,300005,6.999
1310153,33.760296,-118.147738,300006,7.009
1310153,33.760284,-118.147489,300007,7.023
1310153,33.760284,-118.147420,300008,7.027
1310153,33.760285,-118.147375,300009,7.030
1310153,33.760291,-118.147243,300010,7.038
1310153,33.760311,-118.146972,300011,7.053
1310153,33.760322,-118.146806,300012,7.063
1310153,33.760326,-118.146753,300013,7.066
1310153,33.760356,-118.146470,300014,7.082
1310153,33.760398,-118.146191,300015,7.099
1310153,33.760450,-118.145913,300016,7.115
1310153,33.760480,-118.145801,300017,7.122
1310153,33.760588,-118.145395,300018,7.146
1310153,33.760588,-118.145395,310001,7.146
1310153,33.760613,-118.145302,310002,7.152
1310153,33.760631,-118.145239,310003,7.156
1310153,33.760662,-118.145130,310004,7.162
1310153,33.760726,-118.144887,310005,7.177
1310153,33.760778,-118.144689,310006,7.189
1310153,33.760851,-118.144438,310007,7.204
1310153,33.760917,-118.144171,310008,7.220
1310153,33.761029,-118.143741,310009,7.246
1310153,33.761058,-118.143632,310010,7.253
1310153,33.761185,-118.143143,310011,7.282
1310153,33.761321,-118.142636,310012,7.313
1310153,33.761346,-118.142533,310013,7.319
1310153,33.761375,-118.142419,310014,7.326
1310153,33.761460,-118.142097,310015,7.345
1310153,33.761588,-118.141607,310016,7.375
1310153,33.761615,-118.141505,310017,7.381
1310153,33.761615,-118.141505,320001,7.381
1310153,33.761760,-118.140960,320002,7.414
1310153,33.761901,-118.140390,320003,7.448
1310153,33.762063,-118.139771,320004,7.486
1310153,33.762102,-118.139626,320005,7.494
1310153,33.762119,-118.139559,320006,7.499
1310153,33.762129,-118.139510,320007,7.501
1310153,33.762132,-118.139460,320008,7.504
1310153,33.762132,-118.139370,320009,7.509
1310153,33.761923,-118.138890,320010,7.541
1310153,33.761839,-118.138704,320011,7.553
1310153,33.761715,-118.138411,320012,7.572
1310153,33.761629,-118.138206,320013,7.585
1310153,33.761550,-118.138017,320014,7.597
1310153,33.761465,-118.137822,320015,7.610
1310153,33.761465,-118.137822,330001,7.610
1310153,33.761351,-118.137559,330002,7.627
1310153,33.761256,-118.137340,330003,7.641
1310153,33.761169,-118.137135,330004,7.654
1310153,33.761064,-118.136886,330005,7.670
1310153,33.760968,-118.136659,330006,7.685
1310153,33.760879,-118.136446,330007,7.699
1310153,33.760775,-118.136197,330008,7.715
1310153,33.760672,-118.135949,330009,7.731
1310153,33.760572,-118.135722,330010,7.745
1310153,33.760452,-118.135453,330011,7.763
1310153,33.760360,-118.135244,330012,7.777
1310153,33.760335,-118.135184,330013,7.780
1310153,33.760335,-118.135184,340001,7.780
1310153,33.760269,-118.135027,340002,7.791
1310153,33.760159,-118.134767,340003,7.807
1310153,33.760074,-118.134564,340004,7.820
1310153,33.759996,-118.134387,340005,7.832
1310153,33.759925,-118.134224,340006,7.843
1310153,33.759896,-118.134155,340007,7.847
1310153,33.759804,-118.133938,340008,7.861
1310153,33.759713,-118.133722,340009,7.875
1310153,33.759627,-118.133520,340010,7.888
1310153,33.759542,-118.133318,340011,7.901
1310153,33.759448,-118.133101,340012,7.915
1310153,33.759351,-118.132879,340013,7.929
1310153,33.759273,-118.132699,340014,7.941
1310153,33.759191,-118.132506,340015,7.954
1310153,33.759191,-118.132506,350001,7.954
1310153,33.759185,-118.132494,350002,7.954
1310153,33.759159,-118.132430,350003,7.959
1310153,33.759099,-118.132291,350004,7.968
1310153,33.759011,-118.132084,350005,7.981
1310153,33.758921,-118.131869,350006,7.995
1310153,33.758840,-118.131675,350007,8.007
1310153,33.758748,-118.131454,350008,8.021
1310153,33.758679,-118.131294,350009,8.032
1310153,33.758679,-118.131294,360001,8.032
1310153,33.758655,-118.131237,360002,8.036
1310153,33.758567,-118.131033,360003,8.049
1310153,33.758488,-118.130844,360004,8.061
1310153,33.758386,-118.130613,360005,8.076
1310153,33.758371,-118.130580,360006,8.078
1310153,33.758345,-118.130521,360007,8.082
1310153,33.758248,-118.130285,360008,8.097
1310153,33.758216,-118.130204,360009,8.102
1310153,33.758198,-118.130136,360010,8.106
1310153,33.758180,-118.130077,360011,8.110
1310153,33.758168,-118.130019,360012,8.113
1310153,33.758157,-118.129955,360013,8.117
1310153,33.758148,-118.129883,360014,8.121
1310153,33.758078,-118.129457,360015,8.146
1310153,33.757988,-118.128962,360016,8.175
1310153,33.757952,-118.128785,360017,8.186
1310153,33.757884,-118.128445,360018,8.206
1310153,33.757833,-118.128171,360019,8.222
1310153,33.757817,-118.128083,360020,8.227
1310153,33.757780,-118.127884,360021,8.239
1310153,33.757740,-118.127667,360022,8.252
1310153,33.757689,-118.127421,360023,8.267
1310153,33.757649,-118.127226,360024,8.278
1310153,33.757589,-118.126938,360025,8.295
1310153,33.757565,-118.126816,360026,8.302
1310153,33.757565,-118.126816,370001,8.302
1310153,33.757535,-118.126666,370002,8.311
1310153,33.757504,-118.126507,370003,8.321
1310153,33.757454,-118.126254,370004,8.336
1310153,33.757422,-118.126089,370005,8.345
1310153,33.757411,-118.126034,370006,8.349
1310153,33.757347,-118.125723,370007,8.367
1310153,33.757327,-118.125623,370008,8.373
1310153,33.757285,-118.125419,370009,8.385
1310153,33.757239,-118.125200,370010,8.398
1310153,33.757197,-118.124968,370011,8.412
1310153,33.757034,-118.124149,370012,8.460
1310153,33.757023,-118.124094,370013,8.464
1310153,33.757003,-118.123990,370014,8.470
1310153,33.756988,-118.123914,370015,8.474
1310153,33.756937,-118.123661,370016,8.489
1310153,33.756878,-118.123364,370017,8.507
1310153,33.756865,-118.123303,370018,8.510
1310153,33.756810,-118.123027,370019,8.527
1310153,33.756793,-118.122926,370020,8.533
1310153,33.756793,-118.122926,380001,8.533
1310153,33.756766,-118.122772,380002,8.542
1310153,33.756600,-118.121825,380003,8.597
1310153,33.756502,-118.121321,380004,8.627
1310153,33.756478,-118.121197,380005,8.635
1310153,33.756444,-118.121022,380006,8.645
1310153,33.756444,-118.121022,390001,8.645
1310153,33.756432,-118.120956,390002,8.649
1310153,33.756384,-118.120696,390003,8.664
1310153,33.756336,-118.120438,390004,8.679
1310153,33.756301,-118.120235,390005,8.691
1310153,33.756275,-118.120081,390006,8.700
1310153,33.756242,-118.119806,390007,8.716
1310153,33.756226,-118.119672,390008,8.724
1310153,33.756222,-118.119613,390009,8.727
1310153,33.756216,-118.119515,390010,8.733
1310153,33.756213,-118.119426,390011,8.738
1310153,33.756212,-118.119307,390012,8.745
1310153,33.756209,-118.119157,390013,8.754
1310153,33.756205,-118.118809,390014,8.774
1310153,33.756206,-118.118716,390015,8.779
1310153,33.756210,-118.118635,390016,8.784
1310153,33.756218,-118.118506,390017,8.791
1310153,33.756229,-118.118400,390018,8.797
1310153,33.756242,-118.118282,390019,8.804
1310153,33.756258,-118.118179,390020,8.810
1310153,33.756277,-118.118075,390021,8.816
1310153,33.756299,-118.117961,390022,8.823
1310153,33.756317,-118.117886,390023,8.828
1310153,33.756338,-118.117816,390024,8.832
1310153,33.756356,-118.117753,390025,8.836
1310153,33.756371,-118.117699,390026,8.839
1310153,33.756396,-118.117620,390027,8.844
1310153,33.756424,-118.117454,390028,8.854
1310153,33.756511,-118.117127,390029,8.873
1310153,33.756658,-118.116588,390030,8.906
1310153,33.756817,-118.115978,390031,8.943
1310153,33.756847,-118.115825,390032,8.952
1310153,33.756873,-118.115679,390033,8.960
1310153,33.756934,-118.115414,390034,8.976
1310153,33.756942,-118.115377,390035,8.979
1310153,33.756987,-118.115165,390036,8.991
1310153,33.757106,-118.114668,390037,9.021
1310153,33.757233,-118.114217,390038,9.048
1310153,33.757312,-118.113915,390039,9.066
1310153,33.757320,-118.113886,390040,9.068
1310153,33.757402,-118.113577,390041,9.087
1310153,33.757437,-118.113440,390042,9.095
1310153,33.757509,-118.113155,390043,9.112
1310153,33.757237,-118.112872,390044,9.137
1310153,33.757060,-118.112687,390045,9.153
1310153,33.757007,-118.112629,390046,9.158
1310153,33.756459,-118.112029,390047,9.209
1310153,33.756367,-118.111930,390048,9.218
1310153,33.756365,-118.111927,390049,9.218
1310153,33.756365,-118.111927,400001,9.218
1310153,33.755587,-118.111089,400002,9.290
1310153,33.755416,-118.110902,400003,9.306
1310153,33.754746,-118.110168,400004,9.369
1310153,33.754677,-118.110093,400005,9.375
1310153,33.754385,-118.109767,400006,9.403
1310153,33.754257,-118.109625,400007,9.415
1310153,33.753851,-118.109204,400008,9.452
1310153,33.753506,-118.108808,400009,9.485
1310153,33.753343,-118.108615,400010,9.501
1310153,33.753332,-118.108602,400011,9.502
1310153,33.753166,-118.108421,400012,9.517
1310153,33.753089,-118.108337,400013,9.524
1310153,33.753027,-118.108275,400014,9.530
1310153,33.753027,-118.108275,410001,9.530
1310153,33.752671,-118.107925,410002,9.562
1310153,33.752611,-118.107864,410003,9.567
1310153,33.752537,-118.107805,410004,9.573
1310153,33.752458,-118.107758,410005,9.579
1310153,33.752374,-118.107725,410006,9.585
1310153,33.752285,-118.107703,410007,9.592
1310153,33.752199,-118.107695,410008,9.598
1310153,33.752114,-118.107699,410009,9.604
1310153,33.752029,-118.107716,410010,9.609
1310153,33.751948,-118.107751,410011,9.615
1310153,33.751920,-118.107767,410012,9.618
1310153,33.751869,-118.107801,410013,9.622
1310153,33.751789,-118.107866,410014,9.628
1310153,33.751707,-118.107952,410015,9.636
1310153,33.751618,-118.108065,410016,9.645
1310153,33.751490,-118.108251,410017,9.659
1310153,33.751275,-118.108595,410018,9.683
1310153,33.751209,-118.108706,410019,9.691
1310153,33.751180,-118.108753,410020,9.695
1310153,33.751100,-118.108885,410021,9.704
1310153,33.751064,-118.108946,410022,9.708
1310153,33.750992,-118.108985,410023,9.714
1310153,33.750924,-118.109097,410024,9.722
1310153,33.750902,-118.109134,410025,9.724
1310153,33.750701,-118.109448,410026,9.747
1310153,33.750581,-118.109636,410027,9.761
1310153,33.750411,-118.109907,410028,9.780
1310153,33.750320,-118.110052,410029,9.791
1310153,33.750253,-118.110162,410030,9.798
1310153,33.749979,-118.110618,410031,9.831
1310153,33.749442,-118.111496,410032,9.893
1310153,33.749292,-118.111715,410033,9.910
1310153,33.749262,-118.111757,410034,9.913
1310153,33.749040,-118.112073,410035,9.937
1310153,33.748861,-118.112313,410036,9.955
1310153,33.748755,-118.112443,410037,9.966
1310153,33.748700,-118.112510,410038,9.971
1310153,33.748410,-118.112825,410039,9.998
1310153,33.748217,-118.113035,410040,10.016
1310153,33.748217,-118.113035,410041,10.016
1310153,33.748217,-118.113035,420001,10.016
1310153,33.748050,-118.113213,420002,10.031
1310153,33.747838,-118.113433,420003,10.051
1310153,33.747687,-118.113586,420004,10.064
1310153,33.747526,-118.113752,420005,10.079
1310153,33.747555,-118.113853,420006,10.085
1310153,33.747586,-118.113977,420007,10.093
1310153,33.747640,-118.114142,420008,10.103
1310153,33.747656,-118.114181,420009,10.105
1310153,33.747703,-118.114302,420010,10.113
1310153,33.747750,-118.114407,420011,10.120
1310153,33.747852,-118.114609,420012,10.134
1310153,33.748057,-118.115002,420013,10.160
1310153,33.748115,-118.115109,420014,10.168
1310153,33.748163,-118.115176,420015,10.173
1310153,33.748210,-118.115224,420016,10.177
1310153,33.748229,-118.115236,420017,10.178
1310153,33.748229,-118.115236,430001,10.178
1310153,33.748244,-118.115245,430002,10.180
1310153,33.748312,-118.115272,430003,10.184
1310153,33.748416,-118.115301,430004,10.192
1310153,33.748802,-118.115398,430005,10.219
1310153,33.749282,-118.115528,430006,10.253
1310153,33.749295,-118.115541,430007,10.254
1310153,33.749311,-118.115566,430008,10.256
1310153,33.749318,-118.115571,430009,10.256
1310153,33.749327,-118.115572,430010,10.257
1310153,33.749338,-118.115568,430011,10.258
